  
#   86
       -85.000000      -0.053212
       -83.000000      -0.075185
       -81.000000      -0.097159
       -79.000000      -0.119132
       -77.000000      -0.141106
       -75.000000      -0.163079
       -73.000000      -0.185053
       -71.000000      -0.207027
       -69.000000      -0.229000
       -67.000000      -0.250974
       -65.000000      -0.272947
       -63.000000      -0.294921
       -61.000000      -0.314770
       -59.000000      -0.330791
       -57.000000      -0.346812
       -55.000000      -0.362833
       -53.000000      -0.378854
       -51.000000      -0.394875
       -49.000000      -0.410896
       -47.000000      -0.426917
       -45.000000      -0.442939
       -43.000000      -0.458960
       -41.000000      -0.474981
       -39.000000      -0.492972
       -37.000000      -0.511775
       -35.000000      -0.530579
       -33.000000      -0.549382
       -31.000000      -0.568186
       -29.000000      -0.586989
       -27.000000      -0.605792
       -25.000000      -0.620705
       -23.000000      -0.633666
       -21.000000      -0.619398
       -19.000000      -0.593683
       -17.000000      -0.562693
       -15.000000      -0.531727
       -13.000000      -0.506665
       -11.000000      -0.430152
        -9.000000      -0.305751
        -7.000000      -0.181350
        -5.000000      -0.056949
        -3.000000       0.067354
        -1.000000       0.191575
         1.000000       0.315796
         3.000000       0.440017
         5.000000       0.564237
         7.000000       0.689083
         9.000000       0.814508
        11.000000       0.927432
        13.000000       1.016563
        15.000000       1.074647
        17.000000       1.044252
        19.000000       0.916713
        21.000000       0.742705
        23.000000       0.655686
        25.000000       0.615506
        27.000000       0.592442
        29.000000       0.569378
        31.000000       0.552969
        33.000000       0.542580
        35.000000       0.532191
        37.000000       0.521802
        39.000000       0.511413
        41.000000       0.499081
        43.000000       0.486002
        45.000000       0.472923
        47.000000       0.459843
        49.000000       0.446764
        51.000000       0.433685
        53.000000       0.420605
        55.000000       0.406311
        57.000000       0.388495
        59.000000       0.370678
        61.000000       0.352862
        63.000000       0.335045
        65.000000       0.317229
        67.000000       0.299343
        69.000000       0.276179
        71.000000       0.253014
        73.000000       0.229849
        75.000000       0.206684
        77.000000       0.183520
        79.000000       0.160355
        81.000000       0.135592
        83.000000       0.105045
        85.000000       0.074498
  
